"artistName","trackName","trackID","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature"
"Lyn Lapid","do u really? (with Ruth B.)","0y6M5yh5WYBZXBTrAAp3cy",0.639,0.569,10,-6.898,1,0.0584,0.31,1.66e-05,0.105,0.565,87.025,161124,4
"Landon Conrath","Telluride","3iG0Fpvu8tfi9CoUjARjmj",0.814,0.728,7,-5.702,1,0.081,0.43,0,0.112,0.839,139.958,171675,4
"Max Drazen","Blurry Pictures","1YUuNQQPzzVEnr27TuFT9e",0.743,0.825,11,-5.518,0,0.0474,0.00917,1.88e-06,0.343,0.691,131.072,102595,4
"NERIAH","Expiration Date","4gSeTIoKhkvGoebMtohlNC",0.743,0.682,8,-5.501,1,0.0428,0.0229,0,0.0651,0.518,126.964,198425,4
"Ruel","YOU AGAINST YOURSELF","16bUrhFWwaQNvAT6OPP4eU",0.468,0.843,6,-5.564,1,0.0681,0.0311,0,0.213,0.628,178.145,146093,4
"Alexander 23","ill (feat. Kenny Beats)","1VWY0mwYmKxNaf5EhAGSBA",0.743,0.561,4,-7.076,1,0.0552,0.26,2.58e-06,0.164,0.531,77.977,201674,4
"The Greeting Committee","Anything But You","2FQnmZO1hJ8EAYx7BSBMIw",0.599,0.776,2,-4.329,1,0.0256,0.0418,3.65e-06,0.0916,0.583,110.06,221157,4
"Powfu","life in a locker (feat. Jomie & Skinny Atlas)","77x86s1HfXwGOmrtfj2LJg",0.671,0.476,0,-6.901,1,0.0563,0.791,0,0.334,0.795,75.996,170526,4
"remy","checked out (feat. Public Library Commute)","4u62zh1VQTuV0i8MX9wUIV",0.714,0.622,5,-8.041,1,0.037,0.456,0,0.108,0.649,122.936,137400,4
"Emily Vaughn","people must think we’re idiots","1EYofRftVEtHzmyzZqOt92",0.781,0.714,4,-5.485,0,0.0387,0.178,0,0.154,0.499,100.054,156000,4
"Claire Rosinkranz","Boy In A Billion","6DMWwt5XEJKlWYhw2EK76h",0.507,0.457,10,-7.304,1,0.147,0.437,0,0.291,0.486,79.163,207679,4
"ELIO","inferno","14NCI5NcVZNMUveIzSEnWq",0.779,0.679,1,-5.838,0,0.0993,0.0229,3.12e-05,0.115,0.591,117.01,60564,4
"Spacey Jane","Lots of Nothing (feat. BENEE)","7uTqmYA0sSjmDVpQNGDz7j",0.551,0.865,9,-4.616,1,0.0406,0.000668,0,0.108,0.702,140.036,193836,4
"Liyah Knight","Play It Cool","11Ds2zVqirqZMzLhJ78fKp",0.626,0.541,5,-6.418,0,0.0433,0.21,0,0.0551,0.71,171.853,158000,4
"Alexander 23","How To Drive","4memBjRe8ZXDJha8grYdRm",0.465,0.232,7,-14.004,1,0.0682,0.884,0,0.137,0.253,77.313,219825,4
"Claire Rosinkranz","Fall Apart","5lNLkYfhy8hqA8yey1ue7t",0.553,0.201,7,-12.336,1,0.0687,0.879,0,0.0853,0.0865,58.082,179692,4
"Forrest Nolan","stupid i miss u","6rhdKbAlGnmRVfdGnvIyb8",0.591,0.758,7,-5.748,1,0.0512,0.111,2.28e-06,0.183,0.933,168.038,140827,4
"Chris James","I Wanna Feel Good","0qoKp8HEp97wjjKfefHTRW",0.895,0.454,7,-5.832,1,0.0494,0.0508,2.16e-06,0.09,0.955,113.02,132656,4
"Snake City","I'm Not Gonna Change","2D634wolQaQz7GAT8Cchso",0.59,0.822,10,-6.411,1,0.0413,0.416,0.252,0.344,0.31,125.058,181002,4
"NERIAH","How Do I Get Clean?","3Ryosa0E09PDL5VAOXBNyX",0.517,0.657,5,-6.271,1,0.0489,0.647,0.000343,0.0955,0.222,82.997,173454,4
"Valley","Throwback Tears","1WeovbMrXQynSFyqOjz8AS",0.645,0.709,1,-5.61,1,0.0466,0.104,1.64e-06,0.165,0.649,89.871,117500,4
"Claire Rosinkranz","Backyard Boy","04F42oEuKrRComYJfJuyVR",0.817,0.635,5,-7.246,1,0.163,0.323,0,0.0738,0.454,138.015,129241,4
"sammy rash","fantasize","3oXJgKRmoopOfS1g4ss71k",0.803,0.454,10,-6.745,1,0.0467,0.745,0,0.124,0.84,135.848,114428,4
"Aidan Bissett","I Can't Be Your Friend","5hr4TZitAsEIegzWBXbHph",0.728,0.683,9,-5.564,1,0.0471,0.00179,0.0341,0.0768,0.811,130.002,171938,4
"brb.","heart shaped hickey","0cmKSdiLNvzL8KMj7R11yv",0.47,0.498,1,-5.663,0,0.0358,0.00563,0.000465,0.089,0.537,180.179,141333,4
"Abigail Osborn","Don't Have the Heart","6sTy9DMAYghQnFFUhfpTx7",0.565,0.565,1,-7.768,1,0.057,0.0444,3.21e-06,0.0688,0.245,98.812,198978,4
"ASTN","Happier Than Ever","7es56D0QedGMsK39wl2yFX",0.667,0.457,6,-6.885,0,0.439,0.341,0,0.114,0.266,97.604,109326,4
"keshi","drunk","6D6HVKe7Qu3imn4zzJD0W9",0.691,0.389,4,-8.247,1,0.0367,0.765,0,0.0941,0.306,104.952,227032,4
"Ted Fresco","My Sunny Day - Kina Remix","17uhetjXsCctreur8sxfqo",0.587,0.342,10,-9.604,1,0.0477,0.638,7.84e-06,0.0983,0.345,89.836,116053,4
"RINI","My Favourite Clothes","2ZwIO3ufWLFYxtEoam9ydu",0.746,0.339,2,-9.041,1,0.144,0.482,1.36e-05,0.0838,0.291,119.924,257000,4
"keshi","magnolia","6PAvEeeSw7zuaQTUnoZPlg",0.62,0.501,9,-11.733,1,0.0446,0.936,0.897,0.0995,0.5,140.025,139623,4
"SZA","Snooze","4iZ4pt7kvcaH6Yo8UoZ4s2",0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,201800,4
"brb.","talking to myself","0sSyDptzNXHBODOssLukZT",0.658,0.564,6,-10.732,0,0.0473,0.174,2.05e-05,0.0827,0.375,87.952,201818,4
"keshi","SOMEBODY","3iqlzKw1tLt6tXZyKWV0fZ",0.649,0.461,8,-8.401,1,0.0449,0.442,0,0.108,0.487,141.088,164663,4
"Dhruv","airplane thoughts","4t5joZkdlXlvzLXJbkgppJ",0.677,0.454,2,-8.555,0,0.0673,0.83,8.55e-05,0.274,0.273,80.045,210406,4
"TV Girl","Lovers Rock","6dBUzqjtbnIa1TwYbyw5CM",0.559,0.871,5,-5.338,0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,213920,4
"Aisha Retno","W.H.U.T","4dtmj7X21gunWoQf98hW5L",0.378,0.646,5,-5.349,0,0.0417,0.679,0,0.117,0.398,126.192,174000,3
"Reality Club","Anything You Want","0EDgUNdoWnRslGw6epuJY9",0.21,0.58,5,-7.596,1,0.0307,0.00576,0.00827,0.166,0.313,175.731,236493,4
"Arctic Monkeys","Do I Wanna Know?","5FVd6KXrgO9B3JPmC8OPst",0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4
"Feby Putri","Halu","2dTIJVE0stqTvrhbpf7fFw",0.258,0.249,2,-14.543,1,0.0346,0.867,0.0308,0.11,0.104,87.283,265738,3
"Coi Leray","Players","6UN73IYd0hZxLi8wFPMQij",0.954,0.516,6,-5.817,1,0.16,0.03,7.54e-06,0.0504,0.624,105.001,139560,4
"Laufey","Let You Break My Heart Again","709p9UGPAuyImWf1Z3vjRo",0.299,0.142,2,-15.134,1,0.0369,0.965,0.113,0.111,0.123,76.748,269067,4
"girl in red","we fell in love in october","6IPwKM3fUUzlElbvKw2sKl",0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.96,184154,4
"Sushi Soucy","I Deserve to Bleed","27cw0tNJKQQW2CJMGcCfZb",0.761,0.276,7,-11.507,1,0.0682,0.918,0,0.16,0.595,119.991,104022,4
"Rosa Linn","SNAP","76OGwb5RA9h4FxQPT33ekc",0.565,0.636,0,-8.198,1,0.0638,0.107,9.9e-06,0.447,0.525,170.01,179551,4
"James Arthur","Car's Outside","0otRX6Z89qKkHkQ9OqJpKt",0.338,0.562,9,-7.181,1,0.029,0.039,0,0.107,0.259,149.907,248373,4
"Noh Salleh","Bunga Di Telinga","6Cix7Q879hgbquQhnoqoSY",0.477,0.694,9,-6.142,1,0.0275,0.0144,0.36,0.101,0.55,99.996,254378,4
"Metro Boomin","Creepin' (with The Weeknd & 21 Savage)","2dHHgzDwk4BJdRwy9uXhTO",0.715,0.62,1,-6.005,0,0.0484,0.417,0,0.0822,0.172,97.95,221520,4
"Cliff","Sunsets With You","43t6oyPWJ67nifk7JgDgoI",0.447,0.363,1,-9.743,1,0.0478,0.923,0.000249,0.132,0.125,115.457,253913,3
"Elvis Presley","Can't Help Falling in Love","44AyOl4qVkzS48vBsbNXaC",0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,182360,3
"Montell Fish","Destroy Myself Just For You","40Fmr4mXhz4PtrMAPTnoXB",0.512,0.186,0,-16.028,1,0.0373,0.904,0.0281,0.11,0.191,59.677,146000,4
"Arctic Monkeys","Suck It and See","0LxeKwg9t7HOnyfv4bTALT",0.339,0.932,4,-5.017,1,0.057,0.00105,0.114,0.255,0.586,128.291,225987,4
"Stacey Ryan","Fall In Love Alone (with Ziva Magnolya)","4BZQ77u52trJcFJITK4qJQ",0.748,0.623,7,-4.595,0,0.054,0.515,1.91e-06,0.115,0.55,86.032,205428,4
"SEUNGKWAN","As It Was - Spotify Singles","1lUNlmwyhsJy6kXmmrO11t",0.509,0.83,9,-4.446,1,0.0742,0.0138,0.00263,0.208,0.83,174.009,159640,4
"Cigarettes After Sex","Sweet","6ilc4vQcwMPlvAHFfsTGng",0.45,0.511,6,-9.073,1,0.0276,0.353,0.766,0.139,0.115,96.563,292110,4
"Arctic Monkeys","I Wanna Be Yours","5XeFesFbtLpXzIVDNQP22n",0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,183956,4
"Ghost","Mary On A Cross","2HZLXBOnaSRhXStMLrq9fD",0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,244804,4
"Cafuné","Tek It","751srcHf5tUqcEa9pRCQwP",0.423,0.913,8,-5.354,1,0.0655,6.53e-05,0,0.269,0.596,146.995,191823,4
"DANIEL","은방울 Lily of The Valley","4gAIUEY7VkeiKQOPwIYaYb",0.567,0.391,1,-9.106,1,0.0268,0.74,0.277,0.0645,0.269,123.909,297591,4
"beabadoobee","the perfect pair","41P6Tnd8KIHqON0QIydx6a",0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,177533,4
"Sabrina Carpenter","Nonsense","6dgUya35uo964z7GZXM07g",0.74,0.697,8,-4.912,1,0.034,0.0268,0,0.224,0.732,138.992,163648,4
"boy pablo","i <3 u","5EcGSkkNBMAWOePvLgKde1",0.68,0.263,9,-13.079,1,0.0416,0.759,0.536,0.108,0.232,86.978,255000,4
"Lizzy McAlpine","hate to be lame","26MJjeJ0NSOQDKeZzrEFMl",0.522,0.251,10,-12.626,0,0.0603,0.871,0.000258,0.0769,0.303,137.366,156798,3
"Lana Del Rey","Summertime Sadness","1Ist6PR2BZR3n2z2Y5R6S1",0.566,0.647,1,-6.815,0,0.0335,0.0477,0,0.121,0.22,111.96,264773,4
"The Ponderosa Twins Plus One","Bound","0AqE2nClzllWavHbkC2AeZ",0.483,0.531,5,-5.14,0,0.0263,0.767,0.0261,0.199,0.67,142.084,196707,4
"One Direction","Strong","3cKM7UXBZmgjEgEBTkaIlU",0.741,0.663,0,-7.308,1,0.0434,0.0608,0,0.0931,0.338,115.013,184373,4
"Rex Orange County","AMAZING","3OM6qQmdFV6uy61GIqpRtf",0.719,0.461,8,-8.191,1,0.0454,0.279,0,0.0875,0.548,123.915,209200,4
"Joji","Sanctuary","4VQH4VluDUOsOuDxccTeyN",0.551,0.639,1,-7.475,1,0.123,0.394,0.000141,0.373,0.326,167.809,180019,4
"Miguel","Sure Thing","0JXXNGljqupsJaZsgSbMZV",0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,195373,4
"Seafret","Oceans","5eXnC2B5RU5fAhfwvV2ABD",0.372,0.462,9,-9.1,0,0.0317,0.267,9.91e-06,0.101,0.176,129.026,215440,3
"One Direction","Night Changes","5O2P9iiztwhomNh8xkR9lJ",0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,226600,4
"Ariana Grande","Daydreamin'","7c86ULTZD9eNdAbJDQLRaC",0.675,0.643,7,-6.004,1,0.0315,0.233,0,0.561,0.325,114.051,211293,3
"Conan Gray","Heather","4xqrdfXkTW4T0RauPLv3WA",0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,198040,3
"mrld","An Art Gallery Could Never Be As Unique As You","22Nd3GuO7sHopPjdKccRcq",0.48,0.299,7,-12.077,1,0.0525,0.838,0,0.133,0.196,121.75,158677,4
"GEMINI","Know me","5bvVA6idKl1R38C5G4tuxC",0.767,0.631,5,-6.052,0,0.0288,0.132,1.81e-05,0.127,0.675,94.99,214613,4
"girl in red","i wanna be your girlfriend","5PjdC2gMATetx5xdnwGUu7",0.541,0.382,7,-14.323,1,0.035,0.0215,0.000836,0.304,0.343,155.901,204991,4
"IV Of Spades","Come Inside Of My Heart","3Eb5sztvEMa0Mqnb8DUAlU",0.676,0.565,10,-9.411,1,0.03,0.00321,0.000579,0.241,0.689,113.007,246396,4
"SZA","Nobody Gets Me","5Y35SjAfXjjG0sFQ3KOxmm",0.358,0.284,7,-8.285,1,0.0285,0.805,0,0.183,0.276,99.796,180853,3
"Libianca","People","26b3oVLrRUaaybJulow9kz",0.573,0.422,10,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,184791,5
"Cody Fry","I Hear a Symphony","4ZHGRFGwjnEIXHG2FhcDPv",0.197,0.247,3,-8.542,1,0.0306,0.934,0.0163,0.111,0.407,75.787,185176,3
"Glass Animals","Heat Waves","3USxtqRwSYz57Ewm6wWRMp",0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
"Lorelei Marcell","Love Me Back (Maybe Next Year)","7xEePJ5HPdrJGCWVbVGtxo",0.633,0.446,5,-10.194,1,0.0472,0.56,0,0.0753,0.581,143.954,224796,4
"PinkPantheress","Boy's a Liar","6AQbmUe0Qwf5PZnt4HmTXv",0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,131013,4
"Steve Lacy","Bad Habit","4k6Uh1HXdhtusDW5y8Gbvy",0.686,0.494,1,-7.093,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946,232067,4
"Nur Muhammad Rachman Raafi","Badut","5oDymvDdBB5vHpgHHo9CRY",0.487,0.252,9,-12.113,1,0.0319,0.906,0.00627,0.344,0.213,116.389,351660,4
"Eyedress","Something About You","6RiiSy9GzSwiyDEJDiMuKe",0.648,0.781,9,-8.736,0,0.0271,0.0332,0.013,0.305,0.822,133.417,153313,4
"Rex Orange County","THE SHADE","1gH1h30wkQdd9zhY3j7a8T",0.898,0.509,5,-7.973,1,0.062,0.391,0,0.0876,0.727,119.869,181507,4
"Kali Uchis","Melting","2kSb3wYSOV996xA2NSmpck",0.574,0.479,8,-7.776,1,0.0355,0.179,0.0803,0.106,0.303,115.263,208854,4
"raissa anggiani","Kau Rumahku","7nQoDLkzCcoIpKPQt3eCdN",0.35,0.323,1,-8.982,1,0.0369,0.873,1.48e-06,0.103,0.278,169.513,275250,3
"SZA","I Hate U","2aJnyNu4PQxQ2lyj5boiMG",0.533,0.417,7,-8.665,0,0.148,0.514,0,0.114,0.376,106.534,173907,5
"Noh Salleh","Angin Kencang","2GWzRdezjEFyYrwldE7iCl",0.462,0.751,9,-5.043,1,0.0305,0.312,0.00316,0.103,0.499,87.992,237243,4
"yuji","Old Love","3W4U7TEgILGpq0EmquurtH",0.478,0.367,11,-10.513,1,0.0283,0.716,0,0.124,0.359,141.95,249382,3
"Yahya","keepyousafe","7CB8epyUjN9ZbVHTU712ti",0.557,0.367,3,-11.719,1,0.03,0.739,0.00904,0.0907,0.193,86.866,261674,4
"push baby","Wishing We Were More Than Friends","3b0aSCJTi6UcnEXcIWX6Vp",0.653,0.819,8,-4.252,1,0.0278,0.179,0,0.0656,0.596,115.054,177391,4
"Eminem","Mockingbird","561jH07mF1jHuk7KlaeF0s",0.637,0.678,0,-3.798,1,0.266,0.209,0,0.156,0.254,84.039,250760,4
"Beach Bunny","Prom Queen","6MpCaSIOfqBqbMED4kXgNY",0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,136562,4
"Stacey Ryan","Fall In Love Alone","5xwBIieMMFUmLDgvG4DjFe",0.676,0.625,7,-5.455,0,0.0711,0.316,0.000119,0.127,0.522,171.883,205428,4
"The 1975","About You","1fDFHXcykq4iw8Gg7s5hG9",0.416,0.762,2,-7.385,1,0.0279,0.312,0.804,0.0559,0.461,95.967,326491,4
"Counting Crows","Accidentally In Love - From ""Shrek 2"" Soundtrack","3OltYYcLZUhvho5QoRbUNr",0.555,0.926,7,-3.613,1,0.0363,0.0484,7.67e-06,0.171,0.771,138.017,188387,4
"NERIAH","Unfinished Business","5CYUCj24HvoKfjraBQal0O",0.611,0.582,8,-6.181,0,0.0642,0.192,0,0.114,0.274,89.971,209333,4
"Budi Doremi","Tak Kan Hilang","1USA6DXJ1qsucoKnDu4vnu",0.527,0.258,4,-9.499,1,0.0319,0.821,0.000172,0.148,0.347,139.928,241714,4
"Cigarettes After Sex","Apocalypse","0yc6Gst2xkRu0eMLeRMGCX",0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,290617,4
"Harry Styles","As It Was","4Dvkj6JhhA12EX05fT7y2e",0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4
"Mac DeMarco","No Other Heart","2aaCNg42RA74s0EmHTBqS7",0.67,0.684,2,-7.47,1,0.0242,0.513,0.0103,0.126,0.852,94.261,173118,4
"Emily Vaughn","madly","7nEARFErrSyOqWe9ohkGxQ",0.786,0.569,8,-9.362,0,0.0396,0.499,7.07e-06,0.116,0.85,110.039,100364,4
"Joji","Like You Do","4vgU9MGJwhgBEtlO8mMN49",0.563,0.198,10,-10.034,1,0.0315,0.954,0.00892,0.135,0.0777,132.691,240294,4
"brb.","my type","1tvxzDoafjqs4yvjZW4n2K",0.69,0.578,0,-8.7,1,0.0656,0.167,0.000244,0.134,0.788,89.998,132000,4
"Denise Julia","NVMD","7ArVzlFsFsQXNseVXmdOyk",0.758,0.674,6,-4.533,1,0.108,0.0903,0,0.0902,0.424,97.977,181224,4
"The Weeknd","Is There Someone Else?","0mL82sxCRjrs3br407IdJh",0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,199111,4
"The Millennial Club","summer nights","6tQQYvGkmpjWLVmJKc0Rpr",0.71,0.661,1,-7.904,1,0.0461,0.65,6.53e-06,0.0947,0.654,135.005,213205,4
"Matt Maltese","Intolewd","79rfskJwK9NLN3p5cdccth",0.759,0.203,7,-16.991,0,0.039,0.91,0.194,0.104,0.637,85.092,79989,4
"The Weeknd","Save Your Tears","5QO79kh1waicV47BqGRL3g",0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215627,4
"Sam Smith","Unholy (feat. Kim Petras)","3nqQXoyQOWXiESFLlDF1hG",0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,156943,4
"Rangga Jones","Call Me","67OZSzWvhMgLzUwYOpt3eY",0.708,0.36,4,-8.882,0,0.142,0.195,0,0.384,0.349,80.072,172500,4
"Lyn Lapid","The Outsider","5W1UtLcQLQOFZDpDeNn8Gi",0.62,0.537,11,-6.462,1,0.0263,0.163,0,0.13,0.41,92.998,180604,4
"Vansire","Kind of a Nice Time","38VeWNU9JmJEBvo1k8CjmB",0.65,0.497,2,-9.19,1,0.0284,0.425,0.0412,0.131,0.629,127.989,190947,4
"The Weeknd","Out of Time","2SLwbpExuoBDZBpjfefCtV",0.65,0.76,0,-4.422,0,0.0446,0.255,0,0.339,0.838,93.057,214194,4
"Giveon","dec 11th","5svK1ysz8yk6sLC3bhxUGt",0.571,0.37,5,-11.797,1,0.116,0.624,0,0.662,0.918,59.886,73209,4
"The Weeknd","Stargirl Interlude","5gDWsRxpJ2lZAffh5p7K0w",0.715,0.47,5,-12.638,0,0.0772,0.353,0.0923,0.104,0.426,89.965,111627,4
"Jesse Barrera","Maybe We Could Be a Thing","2yjDmSX8ukT00SXmRs04T6",0.684,0.482,4,-9.272,1,0.0287,0.674,0.000325,0.116,0.62,94.996,176242,4
"vaultboy","rocket science","55cwGtYrExG7slEAor5jeR",0.741,0.622,10,-8.006,1,0.0395,0.137,0,0.106,0.47,136.014,152987,4
"Rocco","Steal This Night","770r9FUB3JwNAAKTCkgqHE",0.419,0.239,7,-16.538,1,0.0527,0.54,2.86e-05,0.164,0.51,185.878,107087,4
"Devin Kennedy","Follow Through","0ywYfM7AOcyvOql97K6O5p",0.585,0.51,7,-8.056,1,0.0705,0.818,5.81e-06,0.28,0.622,78.324,140446,4
"The Walters","Million Little Problems","1nccRXlgqIuC8WiAuTieBo",0.608,0.544,5,-7.277,1,0.027,0.147,1.67e-05,0.391,0.53,107.975,146587,4
"keshi","LIMBO","2bdVgAQgosGUJoViVDNeOV",0.577,0.366,8,-11.792,1,0.0368,0.879,7.76e-05,0.137,0.0841,129.923,212785,4
"Rangga Jones","Other Half","2gCh5vjwMIRldOwvXby3Qy",0.602,0.483,1,-10.294,0,0.209,0.705,2.76e-06,0.0879,0.237,85.117,215647,4
"Matt Maltese","Mystery","41ZPPTp7Hj9Bhy361OKtfK",0.61,0.338,2,-8.748,1,0.0255,0.859,0.148,0.186,0.219,78.477,223467,4
"Holden Miller","Far Side of the World","3MGpNC75JZVz3V2NAcIgg2",0.476,0.236,5,-15.26,1,0.0388,0.932,0,0.127,0.29,125.949,176727,3
"Orion Sun","without you (interlude)","2xYbRymhDAW0q6OHujNF6u",0.397,0.142,10,-14.542,1,0.0395,0.945,0.00357,0.114,0.249,79.705,90480,3
"Stephen Sanchez","Hey Girl","4rypm0OAHbU1IXLA8atiGE",0.389,0.505,6,-7.777,0,0.037,0.538,0.00403,0.216,0.244,121.775,185907,4
"demxntia","tonight, pt. II","1KDFTo1pPXuhtQrx9dm16m",0.606,0.67,5,-6.009,1,0.0493,0.141,0,0.107,0.526,169.977,169412,4
"Jeremy Zucker","comethru","18uwL0vNUanqZH0ro2QcOP",0.795,0.178,0,-11.991,1,0.0574,0.607,0,0.623,0.608,93.982,181613,4
"SOLOMON","listen up - Radio Edit","3cVhTgUF4R97T7LJqWLOYP",0.773,0.563,9,-6.669,1,0.047,0.428,0.264,0.108,0.712,89.992,108949,4
"demxntia","it kills me","5QWGib8UBj4U9ybzmpuTUv",0.534,0.449,11,-10.688,0,0.0422,0.44,0,0.0934,0.24,105.075,155429,4
"marcos g","never fall in love with strangers","4Gzpzsew2wogr4iQSlT54W",0.609,0.668,4,-8.6,1,0.301,0.255,0,0.173,0.69,80.002,162000,4
"keshi","skeletons","2BuJrxYKhYky20dQqTlobO",0.719,0.265,2,-12.782,1,0.0754,0.296,0.0865,0.108,0.273,80.021,152480,4
"Hotel Ugly","Stevie Doesn't Wonder","7BgyWwbbybJr2IbQoI1gzH",0.534,0.288,10,-13.232,0,0.0331,0.195,5.21e-05,0.182,0.516,139.922,164571,4
"SZA","Kill Bill - Sped Up Version","2ty6DmPnxVPpEFuB23XM0x",0.678,0.798,10,-5.195,1,0.0316,0.0383,0.269,0.126,0.509,99.941,137528,4
"Lyn Lapid","Detached","5HQppSYyU4whulcnaYZyFP",0.291,0.321,11,-12.431,1,0.035,0.88,0.0205,0.202,0.0648,147.059,146177,3
"Tiffany Day","IF I DON'T TEXT YOU FIRST","2lNb0SzyOEHizMxlpT9HM6",0.76,0.492,9,-6.802,1,0.0824,0.269,0,0.305,0.677,104.987,133547,4
"Kid Bloom","CIRCLES","0DllReoLJDFRClcmIAy5zv",0.535,0.568,9,-6.205,1,0.03,0.364,0,0.186,0.44,79.951,160333,4
"RealestK","One 4 U","0rrUIAypiKTdpLw4A80ti3",0.435,0.276,3,-10.802,1,0.0333,0.438,0,0.137,0.197,119.141,148817,3
"MAX","IT'S YOU (feat. keshi)","5SMCxRA6hB2jEhroaYfw6N",0.697,0.368,2,-9.708,1,0.056,0.835,0.00016,0.135,0.451,90.011,173428,4
"Suriel Hess","Little Bit More","6rG1DdPCTzGibgHliYJ4ws",0.565,0.333,7,-11.613,1,0.107,0.68,0.00109,0.111,0.301,85.786,180678,4
"Miguel","Girl With The Tattoo Enter.lewd","1eUGmzzvahJjOSWgDHuRlv",0.372,0.239,6,-11.314,0,0.0296,0.856,0.000175,0.168,0.127,113.451,102813,4
"Dream, Ivory","red love","7BB1bFKQ7sgBZ62dAsprfN",0.588,0.441,4,-10.368,1,0.0255,0.278,0.384,0.097,0.157,85.012,187820,4
"Stephen Sanchez","Because Of You","6nmukSDAmw3XtbGKGD8056",0.401,0.163,4,-10.94,1,0.0319,0.932,0,0.119,0.303,130.273,231413,3
"Diego Gonzalez","You & I","3mX2GKPSW38pRpdmC9tdvY",0.688,0.302,4,-10.338,1,0.0325,0.893,0,0.107,0.384,82.943,151817,3
"Claire Rosinkranz","Hotel","3xyr2xfbSZiZWWGsjLyMFh",0.856,0.656,5,-6.475,1,0.0752,0.484,0,0.559,0.949,133.927,134782,4
"Stephen Sanchez","Love Life","3E3SMSm6FMRA9gkpaFRFrC",0.557,0.483,8,-6.46,1,0.0265,0.658,0,0.165,0.387,135.064,218533,4
"Kiana Ledé","Wicked Games","0TYhf0MgEj4YJaKwo5c4Km",0.789,0.435,1,-7.042,0,0.0599,0.447,0,0.135,0.456,72.973,181267,3
"keshi","UNDERSTAND","72sfmdpuO5r8cBDgs7MqZZ",0.379,0.208,5,-13.858,1,0.0426,0.94,1.05e-06,0.114,0.163,82.085,150520,3
"Takayoshi","on ur mind","27X15kptwVSlgrxLr0YtUt",0.785,0.194,7,-12.48,1,0.0427,0.813,0.213,0.0684,0.316,81.995,155122,4
"JVKE","i'm not okay","1fiSki9Yy5lekUUpV4mByo",0.434,0.467,1,-5.926,0,0.0434,0.849,1.42e-05,0.143,0.141,128.504,145189,3
"grentperez","Old With You","2XPLk9RyWawxFmVDQsC0ke",0.727,0.492,9,-7.203,1,0.0348,0.671,2.16e-06,0.103,0.621,133.036,206957,4
"RINI","Out of the Blue","3w6qEOd9WRwi2ABP347c5H",0.596,0.4,11,-6.245,0,0.0284,0.566,0.000246,0.29,0.227,79.018,197581,4
"Sarah Kang","Fall for You","1tyxZ2buhi3Zn32j5LEpb5",0.574,0.462,1,-7.928,1,0.0324,0.661,2.71e-05,0.0855,0.501,139.909,175942,4
"elijah woods","everything everywhere always","1sd2HaV5RYWN8ly7htaElN",0.402,0.38,6,-10.233,1,0.045,0.746,2.58e-06,0.272,0.187,143.632,147847,5
"keshi","ANGOSTURA","38umMmZQdeoOG7Zojor4g3",0.536,0.659,6,-9.732,1,0.0483,0.406,0.004,0.107,0.199,170.035,171020,4
"Los Retros","Someone To Spend Time With","6SE4JAo7T8C7XkFka5bbga",0.816,0.46,9,-13.299,1,0.034,0.0488,0.261,0.106,0.963,89.57,173954,4
"Suriel Hess","late nights and lonely","2D1TTiw2pRycUrGamzloUS",0.443,0.535,2,-7.477,1,0.167,0.718,0,0.144,0.345,96.149,152120,3
"Pink Sweat$","Nothing Feels Better","1VhGRC4yzcDFBM4yQSpUGg",0.769,0.395,2,-7.71,1,0.0287,0.285,0,0.0776,0.558,81.485,157779,4
